"country","year","gdp","population","continent"
Denmark,1990,229126577406.099,5140939.0,Europe
Denmark,1989,225795541602.014,5132594.0,Europe
Denmark,1988,224348076011.705,5129516.0,Europe
Denmark,1987,224378594204.907,5127024.0,Europe
Denmark,1986,223809521981.565,5120534.0,Europe
Denmark,1985,213346623071.776,5113691.0,Europe
Denmark,1984,205133583498.936,5111619.0,Europe
Denmark,1983,196929239760.121,5114297.0,Europe
Denmark,1982,191946178909.404,5117810.0,Europe
Denmark,1981,185125109180.246,5121572.0,Europe
Denmark,1980,186366541732.65,5123027.0,Europe
Denmark,1979,187271035245.394,5116801.0,Europe
Denmark,1978,180295212476.8,5104248.0,Europe
Denmark,1977,176368701023.277,5088419.0,Europe
Denmark,1976,173130653932.025,5072596.0,Europe
Denmark,1975,163447059341.951,5059862.0,Europe
Denmark,1974,165863095726.569,5045297.0,Europe
Denmark,1973,167745865678.158,5021861.0,Europe
Denmark,1972,161150079785.226,4991596.0,Europe
Denmark,1971,155057281688.169,4963126.0,Europe
Denmark,1970,150533749187.384,4928757.0,Europe
Denmark,1969,148167744699.045,4891860.0,Europe
Denmark,1968,139112562473.074,4864883.0,Europe
Denmark,1967,131793943848.146,4835354.0,Europe
Denmark,1966,124887218569.17,4797381.0,Europe
Denmark,1965,121555491806.171,4759012.0,Europe
Denmark,1964,116259572053.39,4722072.0,Europe
Denmark,1963,106396666780.529,4684483.0,Europe
Denmark,1962,105723187625.876,4647727.0,Europe
Denmark,1961,100053342621.647,4611687.0,Europe
Denmark,1960,94053807786.0752,4579603.0,Europe
Estonia,2020,1716175032.13533,1331057.0,Europe
Estonia,2019,1768017696.68141,1326898.0,Europe
Estonia,2018,1683883408.75594,1321977.0,Europe
Estonia,2017,1613603477.8319,1317384.0,Europe
Estonia,2016,1529494224.16303,1315790.0,Europe
Estonia,2015,1482243027.71369,1315407.0,Europe
Estonia,2014,1455392682.02426,1314545.0,Europe
Estonia,2013,1413176509.34604,1317997.0,Europe
Estonia,2012,1394405238.91226,1322696.0,Europe
Estonia,2011,1352344121.715,1327439.0,Europe
Estonia,2010,1258853226.89866,1331475.0,Europe
Estonia,2009,1225873125.80184,1334515.0,Europe
Estonia,2008,1432661648.36718,1337090.0,Europe
Estonia,2007,1509478087.87613,1340680.0,Europe
Estonia,2006,1403205243.69945,1346810.0,Europe
Estonia,2005,1278910944.3012,1354775.0,Europe
Estonia,2004,1168058685.55873,1362550.0,Europe
Estonia,2003,1094021262.4988,1370720.0,Europe
Estonia,2002,1017063247.49321,1379350.0,Europe
Estonia,2001,952285075.881869,1388115.0,Europe
Estonia,2000,898555070.886312,1396985.0,Europe
Estonia,1999,816077965.159615,1390244.0,Europe
Estonia,1998,819383699.514278,1386156.0,Europe
Estonia,1997,785374626.28138,1399535.0,Europe
Estonia,1996,694735711.003756,1415594.0,Europe
Estonia,1995,662056734.212639,1436634.0,Europe
Estonia,1994,,1462514.0,Europe
Estonia,1993,,1494128.0,Europe
Estonia,1992,,1533091.0,Europe
Estonia,1991,,1561314.0,Europe
Estonia,1990,,1569174.0,Europe
Estonia,1989,,1568131.0,Europe
Estonia,1988,,1561900.0,Europe
Estonia,1987,,1552221.0,Europe
Estonia,1986,,1540190.0,Europe
Estonia,1985,,1528781.0,Europe
Estonia,1984,,1518617.0,Europe
Estonia,1983,,1508745.0,Europe
Estonia,1982,,1498414.0,Europe
Estonia,1981,,1487666.0,Europe
Estonia,1980,,1477219.0,Europe
Estonia,1979,,1468333.0,Europe
Estonia,1978,,1460188.0,Europe
Estonia,1977,,1450211.0,Europe
Estonia,1976,,1439576.0,Europe
Estonia,1975,,1429352.0,Europe
Estonia,1974,,1418169.0,Europe
Estonia,1973,,1405951.0,Europe
Estonia,1972,,1392518.0,Europe
Estonia,1971,,1376955.0,Europe
Estonia,1970,,1360076.0,Europe
Estonia,1969,,1345249.0,Europe
Estonia,1968,,1331214.0,Europe
Estonia,1967,,1318946.0,Europe
Estonia,1966,,1308597.0,Europe
Estonia,1965,,1294566.0,Europe
Estonia,1964,,1277086.0,Europe
Estonia,1963,,1258857.0,Europe
Estonia,1962,,1241623.0,Europe
Estonia,1961,,1225077.0,Europe
Estonia,1960,,1211537.0,Europe
Faroe Islands,2020,,48865.0,Europe
Faroe Islands,2019,,48677.0,Europe
Faroe Islands,2018,,48497.0,Europe
Faroe Islands,2017,,48326.0,Europe
Faroe Islands,2016,,48173.0,Europe
Faroe Islands,2015,,48055.0,Europe
Faroe Islands,2014,,47965.0,Europe
Faroe Islands,2013,,47901.0,Europe
Faroe Islands,2012,,47843.0,Europe
Faroe Islands,2011,,47815.0,Europe
Faroe Islands,2010,2320424601.26954,47803.0,Europe
Faroe Islands,2009,,47814.0,Europe
Faroe Islands,2008,,47822.0,Europe
Faroe Islands,2007,,47825.0,Europe
Faroe Islands,2006,,47793.0,Europe
Faroe Islands,2005,,47731.0,Europe
Faroe Islands,2004,,47600.0,Europe
Faroe Islands,2003,,47439.0,Europe
Faroe Islands,2002,,47235.0,Europe
Faroe Islands,2001,,46999.0,Europe
Faroe Islands,2000,,46738.0,Europe
Faroe Islands,1999,,46428.0,Europe
Faroe Islands,1998,,46094.0,Europe
Faroe Islands,1997,,45789.0,Europe
Faroe Islands,1996,,45624.0,Europe
Faroe Islands,1995,,45625.0,Europe
Faroe Islands,1994,,45848.0,Europe
Faroe Islands,1993,,46277.0,Europe
Faroe Islands,1992,,46746.0,Europe
Faroe Islands,1991,,47123.0,Europe
Faroe Islands,1990,,47276.0,Europe
Faroe Islands,1989,,47159.0,Europe
Faroe Islands,1988,,46833.0,Europe
Faroe Islands,1987,,46340.0,Europe
Faroe Islands,1986,,45812.0,Europe
Faroe Islands,1985,,45328.0,Europe
Faroe Islands,1984,,44895.0,Europe
Faroe Islands,1983,,44483.0,Europe
Faroe Islands,1982,,44101.0,Europe
Faroe Islands,1981,,43725.0,Europe
Faroe Islands,1980,,43339.0,Europe
Faroe Islands,1979,,42941.0,Europe
Faroe Islands,1978,,42539.0,Europe
Faroe Islands,1977,,42133.0,Europe
Faroe Islands,1976,,41724.0,Europe
Faroe Islands,1975,,41292.0,Europe
Faroe Islands,1974,,40847.0,Europe
Faroe Islands,1973,,40395.0,Europe
Faroe Islands,1972,,39915.0,Europe
Faroe Islands,1971,,39456.0,Europe
Faroe Islands,1970,,39008.0,Europe
Faroe Islands,1969,,38560.0,Europe
Faroe Islands,1968,,38131.0,Europe
Faroe Islands,1967,,37705.0,Europe
Faroe Islands,1966,,37283.0,Europe
Faroe Islands,1965,,36843.0,Europe
Faroe Islands,1964,,36409.0,Europe
Faroe Islands,1963,,35965.0,Europe
Faroe Islands,1962,,35521.0,Europe
Faroe Islands,1961,,35074.0,Europe
Faroe Islands,1960,,34624.0,Europe
Finland,2020,264979499809.023,5530719.0,Europe
Finland,2019,272538565989.577,5521606.0,Europe
Finland,2018,269113179058.496,5515525.0,Europe
Finland,2017,265628570361.662,5508214.0,Europe
Finland,2016,257410958145.949,5495303.0,Europe
Finland,2015,250371859068.695,5479531.0,Europe
Finland,2014,249018049503.61,5461512.0,Europe
Finland,2013,249930064696.187,5438972.0,Europe
Finland,2012,252204180501.055,5413971.0,Europe
Finland,2011,255778806281.83,5388272.0,Europe
Finland,2010,249424310816.667,5363352.0,Europe
Finland,2009,241723112398.309,5338871.0,Europe
Finland,2008,262955299855.628,5313399.0,Europe
Finland,2007,260909780066.563,5288720.0,Europe
Finland,2006,247779130164.083,5266268.0,Europe
Finland,2005,238186388547.614,5246096.0,Europe
Finland,2004,231744244869.138,5228172.0,Europe
Finland,2003,222847951217.91,5213014.0,Europe
Finland,2002,218470278293.54,5200598.0,Europe
Finland,2001,214803266558.191,5188008.0,Europe
Finland,2000,209339466449.934,5176209.0,Europe
Finland,1999,197913218965.791,5165474.0,Europe
Finland,1998,189609142972.079,5153498.0,Europe
Finland,1997,179797280822.329,5139835.0,Europe
Finland,1996,169087616703.781,5124573.0,Europe
Finland,1995,163106218362.854,5107790.0,Europe
Finland,1994,156506544787.478,5088333.0,Europe
Finland,1993,150540544105.647,5066447.0,Europe
Finland,1992,151543760817.481,5041992.0,Europe
Finland,1991,156706714355.719,5013740.0,Europe
Finland,1990,166507916587.635,4986431.0,Europe
Finland,1989,165399285132.762,4964371.0,Europe
Finland,1988,157392502403.125,4946481.0,Europe
Finland,1987,149588258112.358,4932123.0,Europe
Finland,1986,144425304574.12,4918154.0,Europe
Finland,1985,140552201093.956,4902206.0,Europe
Finland,1984,135735102667.708,4881803.0,Europe
Finland,1983,131478242145.472,4855787.0,Europe
Finland,1982,127504461663.529,4826933.0,Europe
Finland,1981,123660969066.24,4799964.0,Europe
Finland,1980,122054874779.052,4779535.0,Europe
Finland,1979,115813623174.359,4764690.0,Europe
Finland,1978,108113835418.461,4752528.0,Europe
Finland,1977,105046776887.673,4738902.0,Europe
Finland,1976,104795779646.758,4725664.0,Europe
Finland,1975,104436119941.171,4711440.0,Europe
Finland,1974,102584572754.778,4690574.0,Europe
Finland,1973,99368479097.169,4666081.0,Europe
Finland,1972,92881775777.7061,4639657.0,Europe
Finland,1971,86212797338.7419,4612124.0,Europe
Finland,1970,84227618606.8007,4606307.0,Europe
Finland,1969,80359331879.1076,4623785.0,Europe
Finland,1968,73325048918.0531,4626469.0,Europe
Finland,1967,71674184603.2896,4605744.0,Europe
Finland,1966,70152692741.0086,4580869.0,Europe
Finland,1965,68526676001.2436,4563732.0,Europe
Finland,1964,65075798920.7754,4548543.0,Europe
Finland,1963,61836384531.6918,4523309.0,Europe
Finland,1962,59869608249.2002,4491443.0,Europe
Finland,1961,58136023686.0268,4461005.0,Europe
Finland,1960,54027416679.1307,4429634.0,Europe
France,2020,2733415158875.63,67391582,Europe
France,2019,2974818953250.52,67248926,Europe
France,2018,2930607976267.93,67101930,Europe
France,2017,2878991574857.68,66918020,Europe
France,2016,2814499568997.83,66724104,Europe
France,2015,2784001820060.14,66548272,Europe
France,2014,2753359344138.85,66312067,Europe
France,2013,2727281540260.42,65998685,Europe
France,2012,2711653557481.26,65659814,Europe
France,2011,2703188933543.06,65342789,Europe
France,2010,2645187882116.67,65027505,Europe
France,2009,2594607624904.28,64707035,Europe
France,2008,2671364304886.08,64374979,Europe
France,2007,2664571088541.21,64016227,Europe
France,2006,2601491774613.78,63621376,Europe
France,2005,2539296193640.63,63179356,Europe
France,2004,2497753065595.08,62704901,Europe
France,2003,2429017861520.09,62244880,Europe
France,2002,2409186384646.31,61805266,Europe
France,2001,2382136475024.72,61357432,Europe
France,2000,2335800696315.34,60912500,Europe
France,1999,2247611842122.65,60496708,Europe
France,1998,2173256609890.63,60186284,Europe
France,1997,2097967694481.72,59964841,Europe
France,1996,2050071935014.2,59753095,Europe
France,1995,2021508152727.1,59541904,Europe
France,1994,1979799804227.39,59327200,Europe
France,1993,1934185101126.61,59106758,Europe
France,1992,1946421598784.38,58851216,Europe
France,1991,1915781684705.21,58559309,Europe
France,1990,1895909222156.68,58235716,Europe
France,1989,1842048907924.45,57940199,Europe
France,1988,1765363950657.32,57627106,Europe
France,1987,1685421989150.31,57302642,Europe
France,1986,1643321724396.08,56976126,Europe
France,1985,1605789975081.06,56654703,Europe
France,1984,1580147633707.66,56337675,Europe
France,1983,1556585266256.33,56023775,Europe
France,1982,1537506883585.31,55718940,Europe
France,1981,1499927744623.43,55430278,Europe
France,1980,1484062818675.43,55161510,Europe
France,1979,1460997391608.07,54917110,Europe
France,1978,1410910231383.3,54691866,Europe
France,1977,1356924400817.43,54467709,Europe
France,1976,1311490285424.4,54220033,Europe
France,1975,1256737272423.68,53931390,Europe
France,1974,1268917417153.1,53592235,Europe
France,1973,1216592746812.1,53207744,Europe
France,1972,1144010102906.5,52793151,Europe
France,1971,1094627368216.12,52371320,Europe
France,1970,1039367168729.33,51957747,Europe
France,1969,979530770303.148,51561833,Europe
France,1968,914513647975.052,51175507,Europe
France,1967,875205467063.891,50775788,Europe
France,1966,834155435879.327,50330268,Europe
France,1965,792532899466.116,49818019,Europe
France,1964,755790105331.292,49230585,Europe
France,1963,708650002035.29,48582624,Europe
France,1962,667067169615.954,47904879,Europe
France,1961,624340607533.743,47240526,Europe
France,1960,594722749420.339,46621688,Europe
Germany,2020,3754901122212.8,83240525,Europe
Germany,2019,3948227895585.61,83092962,Europe
Germany,2018,3926418568780.85,82905782,Europe
Germany,2017,3877255158232.27,82657002,Europe
Germany,2016,3778928349350.17,82348669,Europe
Germany,2015,3696496482672.59,81686611,Europe
Germany,2014,3642157979491.28,80982500,Europe
Germany,2013,3563422609296.38,80645605,Europe
Germany,2012,3547897319183.13,80425823,Europe
Germany,2011,3533111333252.44,80274983,Europe
Germany,2010,3399667820000.01,81776930,Europe
Germany,2009,3263267090017.34,81902307,Europe
Germany,2008,3460290359872.83,82110097,Europe
Germany,2007,3427391543620.05,82266372,Europe
Germany,2006,3328325430555.39,82376451,Europe
Germany,2005,3205971394535.92,82469422,Europe
Germany,2004,3182683471581.1,82516260,Europe
Germany,2003,3145718506754.38,82534176,Europe
Germany,2002,3167897485650.41,82488495,Europe
Germany,2001,3174181534556.98,82349925,Europe
Germany,2000,3121691279617,82211508,Europe
Germany,1999,3033345016124.14,82100243,Europe
Germany,1998,2977158264701.5,82047195,Europe
Germany,1997,2918383973070.01,82034771,Europe
Germany,1996,2867002674403.87,81914831,Europe
Germany,1995,2844084391325.28,81678051,Europe
Germany,1994,2800835389807.05,81438348,Europe
Germany,1993,2735407397177.72,81156363,Europe
Germany,1992,2762391816615.21,80624598,Europe
Germany,1991,2710271225981.57,80013896,Europe
Germany,1990,2578552044091.04,79433029,Europe
Germany,1989,2449814160918,78751283,Europe
Germany,1988,2357935967092.57,78144619,Europe
Germany,1987,2273646532084.25,77839920,Europe
Germany,1986,2242207384748.85,77720436,Europe
Germany,1985,2192067368082.04,77684873,Europe
Germany,1984,2142198376683.58,77858685,Europe
Germany,1983,2083385491575.71,78128282,Europe
Germany,1982,2051133263549.23,78333366,Europe
Germany,1981,2059264077789.07,78407907,Europe
Germany,1980,2048422992543.12,78288576,Europe
Germany,1979,2019965145146.7,78126350,Europe
Germany,1978,1939470089546.94,78091820,Europe
Germany,1977,1882825421243.96,78159814,Europe
Germany,1976,1821844318109.7,78336950,Europe
Germany,1975,1735928720497.71,78673554,Europe
Germany,1974,1751106239353.44,78967433,Europe
Germany,1973,1735657692786.35,78936666,Europe
Germany,1972,1656517773300.39,78688452,Europe
Germany,1971,1588218937838.88,78312842,Europe
Germany,1970,1539976110265.59,78169289,Europe
Germany,1969,,77909682,Europe
Germany,1968,,77294314,Europe
Germany,1967,,76951336,Europe
Germany,1966,,76600311,Europe
Germany,1965,,75963695,Europe
Germany,1964,,75318337,Europe
Germany,1963,,74714353,Europe
Germany,1962,,74025784,Europe
Germany,1961,,73377632,Europe
Germany,1960,,72814900,Europe
Gibraltar,2020,,33691.0,Europe
Gibraltar,2019,,33706.0,Europe
Gibraltar,2018,,33715.0,Europe
Gibraltar,2017,,33723.0,Europe
Gibraltar,2016,,33738.0,Europe
Gibraltar,2015,,33742.0,Europe
Gibraltar,2014,,33726.0,Europe
Gibraltar,2013,,33694.0,Europe
Gibraltar,2012,,33653.0,Europe
Gibraltar,2011,,33608.0,Europe
Gibraltar,2010,,33585.0,Europe
Gibraltar,2009,,33562.0,Europe
Gibraltar,2008,,33570.0,Europe
Gibraltar,2007,,33524.0,Europe
Gibraltar,2006,,33420.0,Europe
Gibraltar,2005,,33222.0,Europe
Gibraltar,2004,,32930.0,Europe
Gibraltar,2003,,32556.0,Europe
Gibraltar,2002,,32097.0,Europe
Gibraltar,2001,,31604.0,Europe
Gibraltar,2000,,31081.0,Europe
Gibraltar,1999,,30526.0,Europe
Gibraltar,1998,,29945.0,Europe
Gibraltar,1997,,29404.0,Europe
Gibraltar,1996,,28970.0,Europe
Gibraltar,1995,,28688.0,Europe
Gibraltar,1994,,28605.0,Europe
Gibraltar,1993,,28680.0,Europe
Gibraltar,1992,,28844.0,Europe
Gibraltar,1991,,29021.0,Europe
Gibraltar,1990,,29149.0,Europe
Gibraltar,1989,,29187.0,Europe
Gibraltar,1988,,29164.0,Europe
Gibraltar,1987,,29114.0,Europe
Gibraltar,1986,,29096.0,Europe
Gibraltar,1985,,29151.0,Europe
Gibraltar,1984,,29284.0,Europe
Gibraltar,1983,,29481.0,Europe
Gibraltar,1982,,29698.0,Europe
Gibraltar,1981,,29902.0,Europe
Gibraltar,1980,,30068.0,Europe
Gibraltar,1979,,30172.0,Europe
Gibraltar,1978,,30224.0,Europe
Gibraltar,1977,,30228.0,Europe
Gibraltar,1976,,30179.0,Europe
Gibraltar,1975,,30062.0,Europe
Gibraltar,1974,,29886.0,Europe
Gibraltar,1973,,29657.0,Europe
Gibraltar,1972,,29353.0,Europe
Gibraltar,1971,,29007.0,Europe
Gibraltar,1970,,28601.0,Europe
Gibraltar,1969,,28165.0,Europe
Gibraltar,1968,,27693.0,Europe
Gibraltar,1967,,27172.0,Europe
Gibraltar,1966,,26631.0,Europe
Gibraltar,1965,,26079.0,Europe
Gibraltar,1964,,25478.0,Europe
Gibraltar,1963,,24889.0,Europe
Gibraltar,1962,,24307.0,Europe
Gibraltar,1961,,23808.0,Europe
Gibraltar,1960,,23420.0,Europe
Greece,2020,231437217362.581,10715549,Europe
Greece,2019,252241424421.126,10721582,Europe
Greece,2018,247643489387.938,10732882,Europe
Greece,2017,243842046377.8,10754679,Europe
Greece,2016,240758353595.684,10775971,Europe
Greece,2015,241943520921.99,10820883,Europe
Greece,2014,242944211867.598,10892413,Europe
Greece,2013,241259867501.329,10965211,Europe
Greece,2012,248061138528.468,11045011,Europe
Greece,2011,266968814916.016,11104899,Europe
Greece,2010,297124961971.501,11121341,Europe
Greece,2009,314348217058.93,11107017,Europe
Greece,2008,328475055055.053,11077841,Europe
Greece,2007,329579715229.25,11048473,Europe
Greece,2006,319132136925.793,11020362,Europe
Greece,2005,302058482456.473,10987314,Europe
Greece,2004,300259501159.082,10955141,Europe
Greece,2003,285795416764.314,10928070,Europe
Greece,2002,270141955662.615,10902022,Europe
Greece,2001,259944659657.605,10862132,Europe
Greece,2000,249630880309.085,10805808,Europe
Greece,1999,240215002787.885,10761698,Europe
Greece,1998,233054188283.916,10720509,Europe
Greece,1997,224317245115.998,10661259,Europe
Greece,1996,214690112739.178,10608800,Europe
Greece,1995,208716380664.842,10562153,Europe
Greece,1994,204424048863.211,10512922,Europe
Greece,1993,200415733479.24,10460415,Europe
Greece,1992,203674526329.138,10399061,Europe
Greece,1991,202258715443.305,10319927,Europe
Greece,1990,196177221026.833,10196792,Europe
Greece,1989,196177221026.833,10089498,Europe
Greece,1988,188995396712.841,10036983,Europe
Greece,1987,181224730331.04,10000595,Europe
Greece,1986,185412956896.028,9967213.0,Europe
Greece,1985,184458091048.383,9934300.0,Europe
Greece,1984,179942335104.714,9895801.0,Europe
Greece,1983,176395757452.346,9846627.0,Europe
Greece,1982,178319147653.571,9789513.0,Europe
Greece,1981,180362013375.526,9729350.0,Europe
Greece,1980,183208563061.645,9642505.0,Europe
Greece,1979,181976345191.057,9548258.0,Europe
Greece,1978,176193532707.319,9429959.0,Europe
Greece,1977,164287818910.221,9308479.0,Europe
Greece,1976,159594152065.624,9188150.0,Europe
Greece,1975,149360146250.005,9046541.0,Europe
Greece,1974,140419882029.703,8962022.0,Europe
Greece,1973,150082557845.02,8929086.0,Europe
Greece,1972,138846568320.356,8888628.0,Europe
Greece,1971,126040647428.088,8831036.0,Europe
Greece,1970,116876180110.522,8792806.0,Europe
Greece,1969,107572779053.089,8772764.0,Europe
Greece,1968,96422770661.3127,8740765.0,Europe
Greece,1967,89943494171.9063,8684088.0,Europe
Greece,1966,85117755399.9135,8613651.0,Europe
Greece,1965,79926900942.2729,8550333.0,Europe
Greece,1964,72157024918.3943,8510429.0,Europe
Greece,1963,65951227656.896,8479625.0,Europe
Greece,1962,58966700062.7209,8448233.0,Europe
Greece,1961,58752365242.8634,8398050.0,Europe
Greece,1960,51899621623.6756,8331725.0,Europe
Hungary,2020,163260617185.897,9749763.0,Europe
Hungary,2019,171775075702.853,9771141.0,Europe
Hungary,2018,164156103282.558,9775564.0,Europe
Hungary,2017,155746258233.436,9787966.0,Europe
Hungary,2016,149301250250.029,9814023.0,Europe
Hungary,2015,146173151085.081,9843028.0,Europe
Hungary,2014,140795565306.983,9866468.0,Europe
Hungary,2013,135082972930.623,9893082.0,Europe
Hungary,2012,132615331004.73,9920362.0,Europe
Hungary,2011,134471881165.37,9971727.0,Europe
Hungary,2010,131916516051.985,10000023,Europe
Hungary,2009,130452605289.135,10022650,Europe
Hungary,2008,139819916274.643,10038188,Europe
Hungary,2007,138355712640.943,10055780,Europe
Hungary,2006,138021450771.415,10071370,Europe
Hungary,2005,132673369639.58,10087065,Europe
Hungary,2004,127272408583.735,10107146,Europe
Hungary,2003,121416660935.602,10129552,Europe
Hungary,2002,116651982722.029,10158608,Europe
Hungary,2001,111371542205.075,10187576,Europe
Hungary,2000,107011783045.671,10210971,Europe
Hungary,1999,102424015561.338,10237530,Europe
Hungary,1998,99372263643.2719,10266570,Europe
Hungary,1997,95642218651.3493,10290486,Europe
Hungary,1996,92727668359.0505,10311238,Europe
Hungary,1995,92651312744.4301,10328965,Europe
Hungary,1994,91291502557.2449,10343355,Europe
Hungary,1993,88678024126.9423,10357523,Europe
Hungary,1992,89191866063.6054,10369341,Europe
Hungary,1991,92011256913.9308,10373400,Europe
Hungary,1990,,10373988,Europe
Hungary,1989,,10481719,Europe
Hungary,1988,,10596487,Europe
Hungary,1987,,10612741,Europe
Hungary,1986,,10630564,Europe
Hungary,1985,,10648713,Europe
Hungary,1984,,10668095,Europe
Hungary,1983,,10689463,Europe
Hungary,1982,,10705535,Europe
Hungary,1981,,10711848,Europe
Hungary,1980,,10711122,Europe
Hungary,1979,,10704152,Europe
Hungary,1978,,10684822,Europe
Hungary,1977,,10648031,Europe
Hungary,1976,,10598677,Europe
Hungary,1975,,10540525,Europe
Hungary,1974,,10478720,Europe
Hungary,1973,,10432055,Europe
Hungary,1972,,10398489,Europe
Hungary,1971,,10367537,Europe
Hungary,1970,,10337910,Europe
Hungary,1969,,10298723,Europe
Hungary,1968,,10255815,Europe
Hungary,1967,,10216604,Europe
Hungary,1966,,10178653,Europe
Hungary,1965,,10147935,Europe
Hungary,1964,,10119835,Europe
Hungary,1963,,10087947,Europe
Hungary,1962,,10061734,Europe
Hungary,1961,,10029321,Europe
Hungary,1960,,9983967.0,Europe
Iceland,2020,17452945287.5673,366425.0,Europe
Iceland,2019,18696066454.1507,360563.0,Europe
Iceland,2018,18227792282.9059,352721.0,Europe
Iceland,2017,17407080835.653,343400.0,Europe
Iceland,2016,16706261705.8402,335439.0,Europe
Iceland,2015,15715599487.2528,330815.0,Europe
Iceland,2014,15047971591.1662,327386.0,Europe
Iceland,2013,14798292576.4812,323764.0,Europe
Iceland,2012,14153940071.0105,320716.0,Europe
Iceland,2011,14004977998.1585,319014.0,Europe
Iceland,2010,13751161917.7398,318041.0,Europe
Iceland,2009,14152057862.8939,318499.0,Europe
Iceland,2008,15326664220.7095,317414.0,Europe
Iceland,2007,14995342661.6113,311566.0,Europe
Iceland,2006,13826344571.668,303782.0,Europe
Iceland,2005,13004830338.3031,296734.0,Europe
Iceland,2004,12254321874.4845,292074.0,Europe
Iceland,2003,11367392498.1864,289521.0,Europe
Iceland,2002,11128934120.1247,287523.0,Europe
Iceland,2001,11067012075.7528,284968.0,Europe
Iceland,2000,10639976864.4727,281205.0,Europe
Iceland,1999,10134754993.3966,277381.0,Europe
Iceland,1998,9741685435.84342,274047.0,Europe
Iceland,1997,9073614243.60931,271128.0,Europe
Iceland,1996,8578503718.0651,268916.0,Europe
Iceland,1995,8203824901.32597,267468.0,Europe
Iceland,1994,,266021.0,Europe
Iceland,1993,,263725.0,Europe
Iceland,1992,,261057.0,Europe
Iceland,1991,,257797.0,Europe
Iceland,1990,,254826.0,Europe
Iceland,1989,,252852.0,Europe
Iceland,1988,,249740.0,Europe
Iceland,1987,,245859.0,Europe
Iceland,1986,,243180.0,Europe
Iceland,1985,,241405.0,Europe
Iceland,1984,,239511.0,Europe
Iceland,1983,,236977.0,Europe
Iceland,1982,,233860.0,Europe
Iceland,1981,,230755.0,Europe
Iceland,1980,,228138.0,Europe
Iceland,1979,,225735.0,Europe
Iceland,1978,,223537.0,Europe
Iceland,1977,,221799.0,Europe
Iceland,1976,,220154.0,Europe
Iceland,1975,,217979.0,Europe
Iceland,1974,,215209.0,Europe
Iceland,1973,,212317.0,Europe
Iceland,1972,,209137.0,Europe
Iceland,1971,,206098.0,Europe
Iceland,1970,,204438.0,Europe
Iceland,1969,,203369.0,Europe
Iceland,1968,,201488.0,Europe
Iceland,1967,,198751.0,Europe
Iceland,1966,,195570.0,Europe
Iceland,1965,,192286.0,Europe
Iceland,1964,,188983.0,Europe
Iceland,1963,,185653.0,Europe
Iceland,1962,,182378.0,Europe
Iceland,1961,,179029.0,Europe
Iceland,1960,,175574.0,Europe
Ireland,2020,406452591286.675,4994724.0,Europe
Ireland,2019,393019896249.931,4934340.0,Europe
Ireland,2018,372300617924.262,4867316.0,Europe
Ireland,2017,343082365981.679,4807388.0,Europe
Ireland,2016,314381129555.559,4755335.0,Europe
Ireland,2015,308235649867.516,4701957.0,Europe
Ireland,2014,246241019995.408,4657740.0,Europe
Ireland,2013,226656857706.201,4623816.0,Europe
Ireland,2012,223909812167.535,4599533.0,Europe
Ireland,2011,223624003883.013,4580084.0,Europe
Ireland,2010,222287851794.584,4560155.0,Europe
Ireland,2009,218414850981.939,4535375.0,Europe
Ireland,2008,230091285255.947,4489544.0,Europe
Ireland,2007,240778055809.957,4398942.0,Europe
Ireland,2006,228618540241.807,4273591.0,Europe
Ireland,2005,217748953140.018,4159914.0,Europe
Ireland,2004,205934899869.232,4070262.0,Europe
Ireland,2003,192854482587.041,3996521.0,Europe
Ireland,2002,187236160688.21,3931947.0,Europe
Ireland,2001,176805103461.172,3866243.0,Europe
Ireland,2000,167889828773.098,3805174.0,Europe
Ireland,1999,153444958603.477,3754786.0,Europe
Ireland,1998,138856134767.476,3712696.0,Europe
Ireland,1997,127710368032.055,3674171.0,Europe
Ireland,1996,115039509068.3,3637510.0,Europe
Ireland,1995,107142168410.255,3608841.0,Europe
Ireland,1994,97726759713.2348,3590386.0,Europe
Ireland,1993,92407919228.7992,3576261.0,Europe
Ireland,1992,89984976119.5199,3558430.0,Europe
Ireland,1991,87073857712.9963,3534235.0,Europe
Ireland,1990,85425454022.8386,3513974.0,Europe
Ireland,1989,78757434451.7104,3511009.0,Europe
Ireland,1988,74430126895.5932,3524949.0,Europe
Ireland,1987,70739360995.0145,3540057.0,Europe
Ireland,1986,67587685796.9911,3539690.0,Europe
Ireland,1985,67878429776.5079,3538082.0,Europe
Ireland,1984,65846655446.843,3532423.0,Europe
Ireland,1983,63099085732.4437,3510600.0,Europe
Ireland,1982,63253615553.0545,3485800.0,Europe
Ireland,1981,61841484954.2745,3453000.0,Europe
Ireland,1980,59851299923.4136,3412800.0,Europe
Ireland,1979,58063338841.6512,3373750.0,Europe
Ireland,1978,56332229132.9028,3329100.0,Europe
Ireland,1977,52555227529.2637,3282200.0,Europe
Ireland,1976,48567225844.1104,3238050.0,Europe
Ireland,1975,47899125760.5166,3189550.0,Europe
Ireland,1974,45334702109.2903,3137500.0,Europe
Ireland,1973,43482258031.0827,3085950.0,Europe
Ireland,1972,41521834924.4207,3036850.0,Europe
Ireland,1971,38991368948.567,2992050.0,Europe
Ireland,1970,37683783851.2888,2957250.0,Europe
Ireland,1969,,2932650.0,Europe
Ireland,1968,,2915550.0,Europe
Ireland,1967,,2902450.0,Europe
